symbol,entry_date,setup,p_raw,p_cal,score,is_win,r_realized
RBLX,2025-09-23,momentum,0.3397382697476592,0.3397291196388262,34,0,-1.0
CRDO,2025-09-23,momentum,0.2782049962256755,0.33519553072625696,34,0,-1.0
ORCL,2025-09-23,momentum,0.5083787401741391,0.45714285714285713,46,0,-1.0
DUK,2025-09-23,momentum,0.578280572793174,0.562962962962963,56,1,2.527
CVX,2025-09-24,momentum,0.46872245610611757,0.41379310344827586,41,0,-1.0
HPE,2025-09-24,momentum,0.39986217427592347,0.3397291196388262,34,0,-1.0
MA,2025-09-24,reversion,0.37199778776734127,0.3397291196388262,34,1,1.84
CCL,2025-09-24,reversion,0.3700521051094394,0.3397291196388262,34,0,-1.0
AMZN,2025-09-24,reversion,0.3749106937703347,0.3397291196388262,34,0,-1.0
SCHW,2025-09-25,momentum,0.4737502114925875,0.41379310344827586,41,0,-1.0
BA,2025-09-25,reversion,0.3829215427735449,0.3397291196388262,34,1,2.499
WMT,2025-09-25,momentum,0.36478930626025274,0.3397291196388262,34,0,-1.0
DAL,2025-09-25,reversion,0.28681849506872265,0.33519553072625696,34,0,-1.0
MU,2025-09-26,momentum,0.3679117540687608,0.3397291196388262,34,1,2.748
BKNG,2025-09-26,momentum,0.514881489754687,0.45714285714285713,46,0,-1.0
ETN,2025-09-26,momentum,0.3013474159794156,0.33519553072625696,34,1,0.857
META,2025-09-29,reversion,0.22893169676699401,0.33519553072625696,34,0,-1.0
PDD,2025-09-29,momentum,0.32720831397081074,0.3397291196388262,34,0,-1.0
JPM,2025-09-30,momentum,0.451236087132144,0.41379310344827586,41,0,-1.0
UAL,2025-09-30,reversion,0.356419801734187,0.3397291196388262,34,0,-1.0
BTDR,2025-09-30,momentum,0.33558391106034624,0.3397291196388262,34,1,2.675
LOW,2025-09-30,reversion,0.38437755307253535,0.3397291196388262,34,0,-1.0
WULF,2025-09-30,momentum,0.2699023624516511,0.33519553072625696,34,1,2.545
NIO,2025-09-30,momentum,0.5328044384082183,0.5042016806722689,50,0,-1.0
HD,2025-10-01,reversion,0.22270179386857772,0.33519553072625696,34,0,-1.0
NET,2025-10-01,momentum,0.2732371602723048,0.33519553072625696,34,0,-1.0
NKE,2025-10-01,momentum,0.7837124423842287,0.8181818181818182,82,1,2.759
QCOM,2025-10-01,momentum,0.41905085046316615,0.3397291196388262,34,0,-1.0
GS,2025-10-01,momentum,0.33153246384043744,0.3397291196388262,34,0,-1.0
RDDT,2025-10-01,reversion,0.2019735146866247,0.33519553072625696,34,1,2.496
AVGO,2025-10-02,momentum,0.32236466316467166,0.33519553072625696,34,0,-1.0
MSTR,2025-10-02,momentum,0.7714991077560537,0.8181818181818182,82,0,-1.0
SERV,2025-10-02,momentum,0.5145113134050786,0.45714285714285713,46,1,2.587
OXY,2025-10-02,breakout,0.4254323921344867,0.3397291196388262,34,1,2.949
XOM,2025-10-02,reversion,0.29762047346316567,0.33519553072625696,34,1,2.507
SMR,2025-10-02,momentum,0.36642603770743093,0.3397291196388262,34,1,2.543
CCL,2025-10-02,reversion,0.384155579907286,0.3397291196388262,34,0,-1.0
ALAB,2025-10-02,momentum,0.2580645573508025,0.33519553072625696,34,0,-1.0
ORCL,2025-10-03,momentum,0.28044245043001126,0.33519553072625696,34,0,-1.0
RCL,2025-10-03,reversion,0.40242914253834844,0.3397291196388262,34,0,-1.0
PLTR,2025-10-03,breakout,0.3651668239767051,0.3397291196388262,34,1,3.0
RBLX,2025-10-03,breakout,0.23848876929114388,0.33519553072625696,34,1,3.0
WFC,2025-10-03,reversion,0.3098558222004351,0.33519553072625696,34,0,-1.0
AAPL,2025-10-06,momentum,0.3785251933329734,0.3397291196388262,34,0,-1.0
BA,2025-10-06,momentum,0.43970065919754964,0.41379310344827586,41,0,-1.0
ADI,2025-10-07,reversion,0.29621547648675994,0.33519553072625696,34,1,2.5
LCID,2025-10-07,breakout,0.29454254263306673,0.33519553072625696,34,0,-1.0
SPOT,2025-10-08,reversion,0.3946286364292124,0.3397291196388262,34,1,2.499
FCX,2025-10-08,momentum,0.6200292273649191,0.641711229946524,64,1,2.742
JD,2025-10-08,momentum,0.3869153398004032,0.3397291196388262,34,0,-1.0
AMZN,2025-10-09,momentum,0.5680396416813113,0.562962962962963,56,0,-1.0
CCJ,2025-10-09,momentum,0.2971479582918758,0.33519553072625696,34,1,2.756
CVX,2025-10-09,reversion,0.39052800410670196,0.3397291196388262,34,0,-1.0
DIS,2025-10-09,reversion,0.33390888833187654,0.3397291196388262,34,0,-1.0
C,2025-10-09,reversion,0.387556496058669,0.3397291196388262,34,0,-1.0
UAL,2025-10-09,momentum,0.6498160926351937,0.641711229946524,64,1,2.752
NFLX,2025-10-09,momentum,0.5786784936969119,0.562962962962963,56,0,-1.0
NRG,2025-10-09,momentum,0.3654453604856819,0.3397291196388262,34,0,-1.0
DAL,2025-10-09,momentum,0.7163076798669158,0.7281553398058253,73,1,2.755
ASML,2025-10-10,breakout,0.20722105296425664,0.33519553072625696,34,1,2.974
LRCX,2025-10-10,breakout,0.19219283221508554,0.33519553072625696,34,1,2.982
RTX,2025-10-10,breakout,0.20163592600018193,0.33519553072625696,34,0,-1.0
HPE,2025-10-10,breakout,0.2913856922083854,0.33519553072625696,34,1,3.024
TSM,2025-10-10,breakout,0.25036288519553346,0.33519553072625696,34,1,3.0
BTDR,2025-10-10,breakout,0.24614401343567816,0.33519553072625696,34,1,3.0
MPWR,2025-10-10,breakout,0.21608486484337633,0.33519553072625696,34,1,3.001
CRDO,2025-10-13,momentum,0.26490083397324454,0.33519553072625696,34,0,-1.0
CRM,2025-10-13,momentum,0.4338007432008364,0.41379310344827586,41,0,-1.0
NVDA,2025-10-13,momentum,0.32846519473545543,0.3397291196388262,34,0,-1.0
CCL,2025-10-13,reversion,0.2904075025883196,0.33519553072625696,34,1,2.514
GE,2025-10-13,momentum,0.24458854327562068,0.33519553072625696,34,1,2.655
ON,2025-10-13,momentum,0.4853753958501889,0.4461538461538462,45,1,2.745
FSLR,2025-10-14,momentum,0.29683959750256733,0.33519553072625696,34,1,2.751
MCD,2025-10-14,momentum,0.5314944192549942,0.5042016806722689,50,1,2.746
WFC,2025-10-14,momentum,0.6912278798679637,0.6785714285714286,68,1,2.745
AXP,2025-10-14,momentum,0.4615635854281903,0.41379310344827586,41,0,-1.0
TEM,2025-10-15,momentum,0.3030106416352016,0.33519553072625696,34,0,-1.0
XLV,2025-10-15,momentum,0.41429067774229406,0.3397291196388262,34,1,2.747
RDDT,2025-10-15,reversion,0.29706883643952486,0.33519553072625696,34,0,-1.0
LLY,2025-10-15,momentum,0.41095354536259426,0.3397291196388262,34,0,-1.0
MU,2025-10-15,momentum,0.31215639748029866,0.33519553072625696,34,1,2.524
TMO,2025-10-15,momentum,0.435674729703907,0.41379310344827586,41,1,2.749
MRVL,2025-10-15,momentum,0.34688627941519434,0.3397291196388262,34,0,-1.0
PWR,2025-10-15,momentum,0.3207755988038268,0.33519553072625696,34,0,-1.0
INTC,2025-10-15,momentum,0.3388044225630863,0.3397291196388262,34,1,2.514
BAC,2025-10-15,momentum,0.7108809466315702,0.7281553398058253,73,1,2.723
VRTX,2025-10-16,momentum,0.3205682120407739,0.33519553072625696,34,1,2.748
ADI,2025-10-17,momentum,0.4975644324697139,0.45714285714285713,46,0,-1.0
HIMS,2025-10-17,breakout,0.33399963400757965,0.3397291196388262,34,1,3.0
SCHW,2025-10-17,momentum,0.41935915387902517,0.3397291196388262,34,1,0.264
NIO,2025-10-20,momentum,0.46586101459579166,0.41379310344827586,41,0,-0.385
SMCI,2025-10-20,momentum,0.4292910631402701,0.3397291196388262,34,0,-1.0
BBAI,2025-10-20,momentum,0.2377246575392942,0.33519553072625696,34,0,-1.0
DELL,2025-10-20,momentum,0.37856252592878786,0.3397291196388262,34,1,2.748
BA,2025-10-20,momentum,0.5190440186693367,0.5042016806722689,50,1,2.746
ETR,2025-10-20,momentum,0.4280204421932445,0.3397291196388262,34,0,-1.0
C,2025-10-20,momentum,0.44860696114798504,0.41379310344827586,41,0,-1.0
NOW,2025-10-21,momentum,0.5708630796718643,0.562962962962963,56,0,-1.0
PSTG,2025-10-21,momentum,0.31290111458938347,0.33519553072625696,34,0,-1.0
NXPI,2025-10-21,momentum,0.48016662089827844,0.41379310344827586,41,0,-1.0
VST,2025-10-21,reversion,0.2296798098362336,0.33519553072625696,34,0,-1.0
META,2025-10-21,momentum,0.47374806660640545,0.41379310344827586,41,1,2.751
TLN,2025-10-21,reversion,0.3271668188331677,0.3397291196388262,34,0,-1.0
NEM,2025-10-21,breakout,0.36936095042684475,0.3397291196388262,34,0,-1.0
CLSK,2025-10-21,momentum,0.3530655604914509,0.3397291196388262,34,0,-1.0
ACHR,2025-10-21,momentum,0.3315931833593378,0.3397291196388262,34,0,-1.0
ASTS,2025-10-21,momentum,0.28575372840572205,0.33519553072625696,34,0,-1.0
TEAM,2025-10-21,momentum,0.7508956895911404,0.7281553398058253,73,1,2.753
SNOW,2025-10-21,momentum,0.44932993973895835,0.41379310344827586,41,1,2.748
DIS,2025-10-21,momentum,0.6359176893655987,0.641711229946524,64,0,-1.0
RKLB,2025-10-21,momentum,0.3078181338473526,0.33519553072625696,34,0,-1.0
NEE,2025-10-21,momentum,0.39970040903996085,0.3397291196388262,34,0,-1.0
CVX,2025-10-22,momentum,0.47942573254017495,0.41379310344827586,41,1,1.163
AA,2025-10-22,momentum,0.2774712279885705,0.33519553072625696,34,1,2.75
MA,2025-10-23,momentum,0.5798230852671379,0.562962962962963,56,0,-1.0
PATH,2025-10-23,momentum,0.33888975250165254,0.3397291196388262,34,0,-1.0
HOOD,2025-10-23,momentum,0.26456098061430844,0.33519553072625696,34,0,-1.0
CRDO,2025-10-23,momentum,0.5893438243041096,0.5918367346938775,59,1,2.571
LUV,2025-10-23,breakout,0.4056721038410113,0.3397291196388262,34,0,-1.0
BLK,2025-10-23,reversion,0.2173060594623712,0.33519553072625696,34,0,-1.0
RDDT,2025-10-24,momentum,0.6836258344768746,0.641711229946524,64,1,2.751
APP,2025-10-24,momentum,0.5207938989180361,0.5042016806722689,50,1,2.75
NBIS,2025-10-24,momentum,0.5201951212933573,0.5042016806722689,50,0,-1.0
TSM,2025-10-24,momentum,0.3573572466791339,0.3397291196388262,34,0,-1.0
XLE,2025-10-24,momentum,0.549572704293946,0.562962962962963,56,1,2.735
AMZN,2025-10-24,momentum,0.5982491792802576,0.5918367346938775,59,1,2.752
GS,2025-10-24,momentum,0.542940432748366,0.5042016806722689,50,1,2.75
URI,2025-10-24,reversion,0.3366086293379079,0.3397291196388262,34,0,-1.0
AVGO,2025-10-24,momentum,0.5465350311958733,0.562962962962963,56,1,2.751
MARA,2025-10-24,momentum,0.36279402379876735,0.3397291196388262,34,0,-1.0
COIN,2025-10-24,momentum,0.5550236564487158,0.562962962962963,56,0,-1.0
AFRM,2025-10-27,momentum,0.49191147270707425,0.4461538461538462,45,0,-1.0
EXC,2025-10-27,momentum,0.4836940976296444,0.41379310344827586,41,0,-1.0
JD,2025-10-27,momentum,0.45274685732203784,0.41379310344827586,41,0,-1.0
XLF,2025-10-27,momentum,0.5159524041018164,0.45714285714285713,46,0,-1.0
BIDU,2025-10-27,momentum,0.6710415167803209,0.641711229946524,64,0,-1.0
CLF,2025-10-27,momentum,0.40814831857667383,0.3397291196388262,34,0,-1.0
HPE,2025-10-27,momentum,0.4833578480110069,0.41379310344827586,41,0,-1.0
DUK,2025-10-27,momentum,0.42141175365255196,0.3397291196388262,34,0,-1.0
SO,2025-10-28,reversion,0.2765119863088594,0.33519553072625696,34,0,-1.0
SMR,2025-10-28,momentum,0.6793825426524117,0.641711229946524,64,0,-1.0
UBER,2025-10-28,momentum,0.5101689581921857,0.45714285714285713,46,0,-1.0
JPM,2025-10-29,momentum,0.6049118723099325,0.5952380952380952,60,1,2.748
JOBY,2025-10-29,momentum,0.6555453940985758,0.641711229946524,64,0,-1.0
RIVN,2025-10-29,momentum,0.5911906872293909,0.5918367346938775,59,0,-1.0
FCX,2025-10-29,momentum,0.46391148248258923,0.41379310344827586,41,0,-1.0
ORCL,2025-10-30,reversion,0.3064301440362638,0.33519553072625696,34,0,-1.0
DDOG,2025-10-30,momentum,0.44297347700783885,0.41379310344827586,41,1,2.664
ALAB,2025-10-31,momentum,0.6239568859874011,0.641711229946524,64,1,2.75
HIMS,2025-10-31,reversion,0.4581215855022223,0.41379310344827586,41,0,-1.0
VRTX,2025-10-31,momentum,0.44580908003464037,0.41379310344827586,41,0,-1.0
DASH,2025-11-03,reversion,0.29448745339731264,0.33519553072625696,34,0,-1.0
NOC,2025-11-03,reversion,0.29964534261406894,0.33519553072625696,34,0,-1.0
TMO,2025-11-03,momentum,0.41261221525371855,0.3397291196388262,34,1,2.749
RBLX,2025-11-03,reversion,0.3064528828707504,0.33519553072625696,34,0,-1.0
TLN,2025-11-03,momentum,0.4303975024503182,0.3397291196388262,34,0,-1.0
URI,2025-11-03,reversion,0.25116572535983006,0.33519553072625696,34,0,-1.0
GTLB,2025-11-03,momentum,0.6893426378280278,0.6785714285714286,68,0,-1.0
ACHR,2025-11-03,reversion,0.3428129496483046,0.3397291196388262,34,0,-1.0
RTX,2025-11-04,momentum,0.45514833395576026,0.41379310344827586,41,0,-1.0
COST,2025-11-04,momentum,0.3975219586431113,0.3397291196388262,34,0,-1.0
ISRG,2025-11-04,momentum,0.520590966794949,0.5042016806722689,50,1,2.75
BWXT,2025-11-05,breakout,0.32825996481495967,0.3397291196388262,34,0,-1.0
BTDR,2025-11-05,momentum,0.2370669980099941,0.33519553072625696,34,0,-1.0
TSLA,2025-11-06,breakout,0.35151493556648705,0.3397291196388262,34,0,-1.0
PLTR,2025-11-06,breakout,0.39166012810375467,0.3397291196388262,34,0,-1.0
SLB,2025-11-06,momentum,0.3623497992090542,0.3397291196388262,34,1,2.725
NRG,2025-11-06,breakout,0.49882212455878183,0.45714285714285713,46,0,-1.0
AXP,2025-11-06,momentum,0.36139053606866917,0.3397291196388262,34,1,2.75
AFRM,2025-11-07,momentum,0.7329582979839533,0.7281553398058253,73,1,2.755
SBUX,2025-11-07,momentum,0.5934263086234822,0.5918367346938775,59,1,2.75
AAPL,2025-11-07,momentum,0.39722123214705224,0.3397291196388262,34,1,2.746
LUV,2025-11-07,momentum,0.6774636308423184,0.641711229946524,64,1,2.741
NEM,2025-11-10,momentum,0.5926790903757214,0.5918367346938775,59,1,2.752
INTC,2025-11-10,momentum,0.27044149211743906,0.33519553072625696,34,0,-1.0
CSCO,2025-11-10,momentum,0.4312382037461419,0.41379310344827586,41,1,2.667
WFC,2025-11-10,momentum,0.3782121328851637,0.3397291196388262,34,0,-1.0
XLF,2025-11-10,momentum,0.4083594512296955,0.3397291196388262,34,0,-1.0
WMT,2025-11-11,momentum,0.5174663851325646,0.45714285714285713,46,0,-1.0
CLSK,2025-11-11,reversion,0.3854069462830833,0.3397291196388262,34,0,-1.0
RDDT,2025-11-11,momentum,0.7544211936321381,0.7281553398058253,73,0,-1.0
RIOT,2025-11-11,reversion,0.34065559796971623,0.3397291196388262,34,0,-1.0
DELL,2025-11-11,reversion,0.372853150242913,0.3397291196388262,34,0,-1.0
NTAP,2025-11-11,reversion,0.4199093383419497,0.3397291196388262,34,0,-1.0
MA,2025-11-12,momentum,0.49078111049966483,0.4461538461538462,45,0,-1.0
BILL,2025-11-12,momentum,0.7700216286165502,0.8181818181818182,82,1,2.329
ADI,2025-11-12,momentum,0.6163205073504278,0.5952380952380952,60,0,-1.0
FCX,2025-11-12,momentum,0.5734147233976444,0.562962962962963,56,0,-1.0
BABA,2025-11-12,reversion,0.388147787371227,0.3397291196388262,34,0,-1.0
DAL,2025-11-12,momentum,0.6523181799546465,0.641711229946524,64,0,-1.0
APLD,2025-11-12,reversion,0.25950513394292374,0.33519553072625696,34,0,-1.0
RGTI,2025-11-12,reversion,0.31869865828134947,0.33519553072625696,34,0,-1.0
ANET,2025-11-12,reversion,0.3997443991069894,0.3397291196388262,34,0,-1.0
UAL,2025-11-12,momentum,0.6871989710704063,0.641711229946524,64,0,-1.0
ABT,2025-11-12,momentum,0.5737373991037683,0.562962962962963,56,1,2.75
DIS,2025-11-13,breakout,0.39529047982894405,0.3397291196388262,34,0,-1.0
OXY,2025-11-13,momentum,0.5433233863395707,0.5042016806722689,50,0,-1.0
XPEV,2025-11-17,breakout,0.35948912210141437,0.3397291196388262,34,0,-1.0
TEM,2025-11-24,momentum,0.6739202232715965,0.641711229946524,64,1,2.75
LRCX,2025-11-24,momentum,0.49995108555153855,0.45714285714285713,46,1,2.752
CLF,2025-11-24,momentum,0.5961751025737054,0.5918367346938775,59,1,2.782
IWM,2025-11-24,momentum,0.5490119702940341,0.562962962962963,56,1,2.753
AXP,2025-11-24,momentum,0.5010795979946266,0.45714285714285713,46,1,2.749
SHOP,2025-11-24,momentum,0.6479464936238,0.641711229946524,64,1,2.749
CRDO,2025-11-24,momentum,0.6707475147132625,0.641711229946524,64,1,2.751
NRG,2025-11-24,momentum,0.5389361970938402,0.5042016806722689,50,0,-0.753
MCD,2025-11-25,momentum,0.5614056119264413,0.562962962962963,56,0,-1.0
LOW,2025-11-25,momentum,0.615247364746437,0.5952380952380952,60,1,2.753
QQQ,2025-11-25,momentum,0.5594621054774064,0.562962962962963,56,1,2.748
SOFI,2025-11-25,momentum,0.6841430999348349,0.641711229946524,64,0,-1.0
NTAP,2025-11-25,momentum,0.6029740017133431,0.5918367346938775,59,0,-1.0
BBAI,2025-11-25,momentum,0.6583004258920272,0.641711229946524,64,0,-0.234
WULF,2025-11-25,momentum,0.6646340563338656,0.641711229946524,64,1,2.756
UAL,2025-11-25,momentum,0.758453100502859,0.8181818181818182,82,1,2.747
BROS,2025-11-25,momentum,0.7922440045712112,0.8181818181818182,82,1,2.755
EXC,2025-11-26,momentum,0.4557300767431686,0.41379310344827586,41,0,-1.0
CCJ,2025-11-26,momentum,0.67165894736731,0.641711229946524,64,1,2.754
CEG,2025-11-26,momentum,0.5237528092691504,0.5042016806722689,50,0,-1.0
NOC,2025-11-26,momentum,0.46275184593665675,0.41379310344827586,41,0,-1.0
XLK,2025-11-26,momentum,0.4977982679138452,0.45714285714285713,46,1,2.748
MRVL,2025-11-26,momentum,0.7164224929376191,0.7281553398058253,73,1,2.749
XLF,2025-11-26,momentum,0.629090000936436,0.641711229946524,64,1,2.75
TSLA,2025-11-26,momentum,0.49291743342607763,0.4461538461538462,45,1,2.751
TSM,2025-11-26,momentum,0.539605412597313,0.5042016806722689,50,1,2.75
INTC,2025-11-26,momentum,0.4980616482995342,0.45714285714285713,46,1,2.74
ASML,2025-11-26,momentum,0.6904908012017738,0.6785714285714286,68,1,2.75
KLAC,2025-11-26,momentum,0.471952415981012,0.41379310344827586,41,1,2.75
SMH,2025-11-26,momentum,0.5235054811869481,0.5042016806722689,50,1,2.751
ON,2025-11-26,momentum,0.7625796813182318,0.8181818181818182,82,1,2.755
TLN,2025-11-26,momentum,0.6731357254388635,0.641711229946524,64,0,-1.0
VRTX,2025-11-26,momentum,0.4385984067661763,0.41379310344827586,41,1,2.607
SOXX,2025-11-26,momentum,0.5421122672658096,0.5042016806722689,50,1,2.748
APP,2025-11-26,momentum,0.6994344749460284,0.6785714285714286,68,1,2.751
VRT,2025-11-26,momentum,0.4742700055065402,0.41379310344827586,41,0,-1.0
HOOD,2025-11-26,momentum,0.7081225552536528,0.7281553398058253,73,1,2.749
RTX,2025-11-26,momentum,0.5020176529685814,0.45714285714285713,46,0,-1.0
TXN,2025-11-28,momentum,0.7980933812664339,0.8181818181818182,82,1,2.571
CLSK,2025-11-28,momentum,0.7394885313521675,0.7281553398058253,73,1,2.763
CSCO,2025-11-28,momentum,0.5473316945937372,0.562962962962963,56,1,2.758
APLD,2025-11-28,momentum,0.6418111455279106,0.641711229946524,64,1,2.738
AMZN,2025-11-28,momentum,0.5743892803521236,0.562962962962963,56,0,-1.0
JPM,2025-11-28,momentum,0.6353819314022868,0.641711229946524,64,0,-1.0
AFRM,2025-11-28,momentum,0.7446561119337861,0.7281553398058253,73,0,-1.0
DUK,2025-11-28,momentum,0.576047773742424,0.562962962962963,56,0,-1.0
PSTG,2025-12-01,momentum,0.7149368830230486,0.7281553398058253,73,1,2.754
PATH,2025-12-01,momentum,0.5444683775508027,0.5042016806722689,50,1,2.723
GE,2025-12-01,reversion,0.3776058932917937,0.3397291196388262,34,0,-1.0
BIDU,2025-12-01,momentum,0.45521705797680284,0.41379310344827586,41,1,2.753
NBIS,2025-12-01,momentum,0.6255348852759294,0.641711229946524,64,0,-1.0
BABA,2025-12-01,momentum,0.7151555587196452,0.7281553398058253,73,0,-1.0
CRWD,2025-12-02,momentum,0.4536933246384347,0.41379310344827586,41,0,-1.0
SNOW,2025-12-02,momentum,0.5421864811183016,0.5042016806722689,50,0,-1.0
DELL,2025-12-02,momentum,0.6223870125179808,0.641711229946524,64,1,2.753
MPWR,2025-12-02,momentum,0.6867635992174588,0.641711229946524,64,1,0.727
QCOM,2025-12-02,momentum,0.5072924259138153,0.45714285714285713,46,1,2.751
BKNG,2025-12-02,momentum,0.7513919351343286,0.7281553398058253,73,1,2.754
BA,2025-12-02,momentum,0.8088094815757819,0.8181818181818182,82,1,2.751
NXPI,2025-12-02,momentum,0.7876978976407778,0.8181818181818182,82,1,2.751
UBER,2025-12-03,momentum,0.6418993152718852,0.641711229946524,64,1,2.74
SERV,2025-12-03,momentum,0.766439258689895,0.8181818181818182,82,1,2.765
PLTR,2025-12-03,momentum,0.6242301629173997,0.641711229946524,64,1,2.749
BLK,2025-12-03,momentum,0.7447758990534539,0.7281553398058253,73,1,2.75
DASH,2025-12-03,momentum,0.7606723135557281,0.8181818181818182,82,1,2.748
SCHW,2025-12-03,momentum,0.5337133840503309,0.5042016806722689,50,1,2.755
UNH,2025-12-03,momentum,0.7311504032951892,0.7281553398058253,73,0,-0.08
IONQ,2025-12-04,momentum,0.68726201194082,0.641711229946524,64,0,-1.0
OKLO,2025-12-04,momentum,0.6427082040316159,0.641711229946524,64,0,-1.0
DDOG,2025-12-04,reversion,0.3214681013444013,0.33519553072625696,34,0,-1.0
QBTS,2025-12-04,momentum,0.6414626549326811,0.641711229946524,64,1,2.746
RKLB,2025-12-04,momentum,0.6734195683504547,0.641711229946524,64,1,2.75
RGTI,2025-12-04,momentum,0.5654994771894555,0.562962962962963,56,1,2.752
INTU,2025-12-04,momentum,0.6017143875265282,0.5918367346938775,59,1,1.998
ASTS,2025-12-04,momentum,0.7078864516375324,0.7281553398058253,73,1,2.752
S,2025-12-04,momentum,0.5577063431578276,0.562962962962963,56,0,-1.0
REGN,2025-12-04,momentum,0.2424020705747819,0.33519553072625696,34,0,-1.0
CRM,2025-12-04,momentum,0.7354914458449907,0.7281553398058253,73,1,2.75
HPE,2025-12-04,momentum,0.652124518218458,0.641711229946524,64,0,-1.0
CVX,2025-12-04,momentum,0.47989714122741367,0.41379310344827586,41,0,-1.0
JOBY,2025-12-04,momentum,0.6669550513795796,0.641711229946524,64,0,-1.0
ROKU,2025-12-05,momentum,0.6704231784571045,0.641711229946524,64,1,2.747
JNJ,2025-12-05,momentum,0.4138230674315176,0.3397291196388262,34,0,-1.0
TEM,2025-12-05,momentum,0.42405858108657385,0.3397291196388262,34,0,-1.0
PANW,2025-12-05,momentum,0.41980997499656614,0.3397291196388262,34,1,2.754
LMT,2025-12-08,momentum,0.6212738356104281,0.641711229946524,64,1,2.751
GOOG,2025-12-08,momentum,0.39741129148011883,0.3397291196388262,34,0,-1.0
ISRG,2025-12-08,momentum,0.3597567398526779,0.3397291196388262,34,0,-1.0
MRK,2025-12-08,momentum,0.2835012518673316,0.33519553072625696,34,0,-1.0
NVDA,2025-12-08,momentum,0.4499292163527655,0.41379310344827586,41,0,-1.0
GOOGL,2025-12-08,momentum,0.3946717349519052,0.3397291196388262,34,0,-1.0
AAPL,2025-12-09,momentum,0.3667532535599854,0.3397291196388262,34,0,-1.0
ETR,2025-12-09,reversion,0.37942909650240825,0.3397291196388262,34,0,-1.0
BROS,2025-12-10,momentum,0.6766343958411262,0.641711229946524,64,1,2.755
PFE,2025-12-10,momentum,0.4028136811228598,0.3397291196388262,34,0,-1.0
CLF,2025-12-10,momentum,0.4177234727028279,0.3397291196388262,34,1,2.757
NET,2025-12-10,momentum,0.5967660164026118,0.5918367346938775,59,0,-1.0
CRWD,2025-12-10,momentum,0.4079763485981423,0.3397291196388262,34,0,-1.0
NOC,2025-12-11,momentum,0.47566161958181297,0.41379310344827586,41,1,2.753
SNOW,2025-12-11,reversion,0.36243583091190246,0.3397291196388262,34,0,-1.0
TMO,2025-12-11,momentum,0.32418161457617506,0.33519553072625696,34,0,-1.0
FSLR,2025-12-11,momentum,0.660627596958953,0.641711229946524,64,0,-1.0
LOW,2025-12-11,momentum,0.4790087068643191,0.41379310344827586,41,0,-1.0
CLSK,2025-12-11,momentum,0.5834785775558092,0.562962962962963,56,0,-1.0
AVGO,2025-12-12,breakout,0.35545788728239475,0.3397291196388262,34,0,-1.0
CMG,2025-12-12,momentum,0.6662779862209577,0.641711229946524,64,1,2.548
MPC,2025-12-12,reversion,0.29998110571127806,0.33519553072625696,34,0,-1.0
AMAT,2025-12-15,momentum,0.3202648726367304,0.33519553072625696,34,0,-1.0
IREN,2025-12-15,reversion,0.2702725474763811,0.33519553072625696,34,0,-1.0
ASML,2025-12-15,momentum,0.37176958639443836,0.3397291196388262,34,0,-1.0
MDB,2025-12-15,momentum,0.4167278434324857,0.3397291196388262,34,0,-1.0
ABT,2025-12-15,momentum,0.5956430347629368,0.5918367346938775,59,0,-1.0
SHOP,2025-12-16,momentum,0.31153665901167166,0.33519553072625696,34,0,-1.0
CRDO,2025-12-16,reversion,0.22336243072837633,0.33519553072625696,34,0,-1.0
DASH,2025-12-16,momentum,0.4360233103627684,0.41379310344827586,41,1,0.726
TLN,2025-12-16,momentum,0.6978854485317298,0.6785714285714286,68,0,-1.0
MCHP,2025-12-17,momentum,0.3625643768897911,0.3397291196388262,34,1,2.748
ADI,2025-12-17,momentum,0.3143047313078282,0.33519553072625696,34,1,2.748
APP,2025-12-17,momentum,0.31823837946647926,0.33519553072625696,34,1,2.75
MS,2025-12-17,momentum,0.350415305655413,0.3397291196388262,34,0,-1.0
NXPI,2025-12-17,momentum,0.32495875936116475,0.33519553072625696,34,0,-1.0
ON,2025-12-17,momentum,0.37091068948055056,0.3397291196388262,34,1,2.75
SLB,2025-12-18,momentum,0.3260486734107384,0.3397291196388262,34,1,2.747
BABA,2025-12-18,reversion,0.31012106567299674,0.33519553072625696,34,1,2.505
META,2025-12-18,momentum,0.38435325150788524,0.3397291196388262,34,0,-1.0
RGTI,2025-12-18,reversion,0.2068303326123245,0.33519553072625696,34,1,2.504
PWR,2025-12-18,reversion,0.30433513358210407,0.33519553072625696,34,1,0.581
PLTR,2025-12-18,momentum,0.3692618364694134,0.3397291196388262,34,0,-1.0
KLAC,2025-12-18,momentum,0.32300009525444096,0.33519553072625696,34,1,2.68
INTC,2025-12-18,reversion,0.24249614479528286,0.33519553072625696,34,0,-1.0
SOXX,2025-12-19,momentum,0.3259597785181267,0.3397291196388262,34,1,2.512
XLK,2025-12-19,momentum,0.38813542227465136,0.3397291196388262,34,1,1.518
ALAB,2025-12-19,momentum,0.5933347702814568,0.5918367346938775,59,1,1.635
CCJ,2025-12-19,momentum,0.3809889416282039,0.3397291196388262,34,1,2.683
BIDU,2025-12-19,momentum,0.41373888920566415,0.3397291196388262,34,1,2.75
IWM,2025-12-19,momentum,0.3943585194367764,0.3397291196388262,34,0,-1.0
NEE,2025-12-19,reversion,0.36930764054573895,0.3397291196388262,34,0,-1.0
