symbol,entry_date,exit_date,setup,setup_score,entry,stop,target,rr_planned,exit_price,exit_reason,r_realized,days_held,regime_label,rr_gate,regime_mult,days_to_earnings,adx_value,ad_line_slope_pct,higher_lows,institutional_ownership_pct,extended,rr_pts,setup_pts,ctx_pts,inst_pts,raw_score,earnings_mult,extended_mult,final_score,confidence
DUK,2024-03-06,2024-03-26,momentum,52.0,85.14,83.74,88.85,2.65,86.35,time,0.865,14,risk_on,2.5,0.907,,18.77,50.278,0,70.8,False,7.5,15.6,15.15,5.0,43.25,1.0,1.0,39.23,speculative
DUK,2024-05-28,2024-05-29,momentum,44.57,95.24,94.13,98.27,2.75,94.13,stop,-1.0,1,risk_on,2.5,0.912,,34.3,58.442,2,70.8,False,12.5,13.37,20.0,9.0,54.87,1.0,1.0,50.04,speculative
DUK,2024-08-23,2024-09-03,momentum,70.0,105.52,104.38,108.65,2.75,108.65,target,2.746,6,neutral,2.75,0.82,,60.09,14.475,0,70.8,False,12.5,21.0,20.0,5.0,58.5,1.0,1.0,47.97,speculative
DUK,2024-09-17,2024-09-18,momentum,77.0,109.61,108.4,112.95,2.75,108.4,stop,-1.0,1,neutral,2.75,0.858,,57.67,3.835,1,70.8,False,12.5,23.1,17.67,7.0,60.27,1.0,1.0,51.71,speculative
DUK,2024-10-14,2024-10-15,momentum,50.0,106.87,105.85,109.66,2.75,109.66,target,2.735,1,neutral,2.75,0.812,,24.91,17.875,0,70.8,False,12.5,15.0,18.09,5.0,50.59,1.0,1.0,41.08,speculative
DUK,2024-11-07,2024-11-18,reversion,47.0,104.39,103.22,107.33,2.5,107.33,target,2.492,7,risk_on,2.5,0.88,,21.23,7.538,0,70.8,False,0.0,14.1,16.56,5.0,35.66,1.0,1.0,31.38,speculative
DUK,2024-12-10,2024-12-11,reversion,62.0,105.42,104.25,108.33,2.5,104.25,stop,-1.0,1,risk_on,2.5,0.874,,15.45,1.345,0,70.8,False,0.0,18.6,5.95,5.0,29.55,1.0,1.0,25.83,speculative
DUK,2025-02-19,2025-02-25,momentum,48.86,107.68,105.82,112.34,2.5,112.34,target,2.505,4,risk_on,2.5,0.871,,31.81,18.277,0,70.8,False,0.0,14.66,20.0,5.0,39.66,1.0,1.0,34.54,speculative
DUK,2025-06-02,2025-06-09,momentum,40.0,112.51,110.78,117.28,2.75,110.78,stop,-1.0,5,risk_on,2.5,0.878,,14.2,3.832,0,70.8,False,12.5,12.0,7.66,5.0,37.16,1.0,1.0,32.63,speculative
DUK,2025-06-23,2025-07-14,momentum,40.0,111.96,110.43,116.17,2.75,113.95,time,1.299,14,neutral,2.75,0.858,,13.82,8.808,0,70.8,False,12.5,12.0,10.0,5.0,39.5,1.0,1.0,33.89,speculative
DUK,2025-08-15,2025-08-18,momentum,54.86,120.09,118.56,124.32,2.75,118.56,stop,-1.0,1,risk_on,2.5,0.918,,31.09,1.116,1,70.8,False,12.5,16.46,12.23,7.0,48.19,1.0,1.0,44.24,speculative
DUK,2025-09-08,2025-09-11,reversion,50.0,117.12,116.33,119.09,2.5,119.09,target,2.494,3,risk_on,2.5,0.95,,18.35,-5.872,1,70.8,False,0.0,15.0,4.91,7.0,26.91,1.0,1.0,25.56,speculative
DUK,2025-09-23,2025-10-07,momentum,40.0,118.55,117.05,122.34,2.54,122.34,target,2.527,10,risk_on,2.5,0.9,,12.61,1.496,0,70.8,False,2.0,12.0,2.99,5.0,21.99,1.0,1.0,19.79,speculative
DUK,2025-10-27,2025-10-28,momentum,61.71,124.41,123.05,128.14,2.75,123.05,stop,-1.0,1,risk_on,2.5,0.892,,30.38,8.917,2,70.8,False,12.5,18.51,20.0,9.0,60.01,1.0,1.0,53.53,speculative
DUK,2025-11-28,2025-12-01,momentum,40.0,120.95,119.44,125.1,2.75,119.44,stop,-1.0,1,risk_on,2.5,0.896,,16.97,-0.822,0,70.8,False,12.5,12.0,4.13,5.0,33.63,1.0,1.0,30.13,speculative
DUK,2026-04-22,2026-04-23,reversion,62.0,124.18,123.28,126.41,2.5,126.41,target,2.506,1,risk_on,2.5,0.863,,17.3,-3.977,0,70.8,False,0.0,18.6,4.31,5.0,27.91,1.0,1.0,24.09,speculative
DUK,2026-05-01,2026-05-06,momentum,47.0,126.91,125.23,131.55,2.75,125.23,stop,-1.0,3,risk_on,2.5,0.897,,15.97,-5.592,1,70.8,False,12.5,14.1,3.55,7.0,37.15,1.0,1.0,33.32,speculative
SO,2023-05-25,2023-05-26,reversion,47.0,62.83,62.44,63.81,2.5,62.44,stop,-1.0,1,risk_on,2.5,0.918,,22.22,-7.671,1,72.6,False,0.0,14.1,7.08,7.0,28.18,1.0,1.0,25.87,speculative
SO,2023-06-08,2023-06-16,momentum,44.0,63.11,62.56,64.63,2.75,64.63,target,2.764,6,risk_on,2.5,0.94,,22.77,-12.325,1,72.6,False,12.5,13.2,7.29,7.0,39.99,1.0,1.0,37.59,speculative
SO,2023-07-06,2023-07-18,momentum,40.0,63.65,62.55,66.4,2.51,62.55,stop,-1.0,8,risk_on,2.5,0.898,,14.37,14.779,0,72.6,False,0.5,12.0,10.0,5.0,27.5,1.0,1.0,24.7,speculative
SO,2024-01-19,2024-01-22,reversion,50.0,63.32,62.6,65.13,2.5,62.6,stop,-1.0,1,risk_on,2.5,0.89,,15.98,10.705,0,72.6,False,0.0,15.0,13.56,5.0,33.56,1.0,1.0,29.87,speculative
SO,2024-02-01,2024-02-02,momentum,52.0,63.88,63.07,66.12,2.75,63.07,stop,-1.0,1,risk_on,2.5,0.868,,22.22,18.32,0,72.6,False,12.5,15.6,17.08,5.0,50.18,1.0,1.0,43.56,speculative
SO,2024-03-20,2024-04-10,momentum,40.0,64.58,63.63,67.11,2.66,64.75,time,0.184,14,risk_on,2.5,0.915,,17.59,12.714,2,72.6,False,8.0,12.0,14.48,9.0,43.48,1.0,1.0,39.78,speculative
SO,2024-05-23,2024-05-29,momentum,53.14,73.32,72.22,76.1,2.54,72.22,stop,-1.0,3,risk_on,2.5,0.914,,50.24,6.874,5,72.6,False,2.0,15.94,20.0,10.0,47.94,1.0,1.0,43.82,speculative
SO,2024-06-14,2024-06-17,momentum,44.57,73.72,72.69,76.53,2.75,72.69,stop,-1.0,1,risk_on,2.5,0.89,,36.93,10.484,2,72.6,False,12.5,13.37,20.0,9.0,54.87,1.0,1.0,48.83,speculative
SO,2024-07-05,2024-07-12,momentum,50.0,72.93,72.08,75.25,2.75,75.25,target,2.729,5,risk_on,2.5,0.89,,25.55,-3.624,0,72.6,False,12.5,15.0,8.33,5.0,40.83,1.0,1.0,36.34,speculative
SO,2024-08-15,2024-08-29,momentum,50.0,81.28,80.19,84.26,2.75,80.19,stop,-1.0,10,neutral,2.75,0.833,,63.03,11.634,0,72.6,False,12.5,15.0,20.0,5.0,52.5,1.0,1.0,43.73,speculative
SO,2024-09-17,2024-09-19,momentum,77.0,84.2,83.24,86.84,2.75,83.24,stop,-1.0,2,neutral,2.75,0.858,,45.66,1.692,1,72.6,False,12.5,23.1,13.38,7.0,55.98,1.0,1.0,48.03,speculative
SO,2024-11-07,2024-11-18,reversion,62.0,82.1,81.2,84.33,2.5,83.83,time,1.945,7,risk_on,2.5,0.88,,24.77,-3.78,0,72.6,False,0.0,18.6,8.04,5.0,31.64,1.0,1.0,27.84,speculative
SO,2024-11-25,2024-12-03,momentum,55.0,83.68,82.71,86.36,2.75,82.71,stop,-1.0,5,risk_on,2.5,0.92,,15.0,-3.312,2,72.6,False,12.5,16.5,3.0,9.0,41.0,1.0,1.0,37.72,speculative
SO,2024-12-13,2024-12-16,reversion,47.0,79.22,78.45,81.15,2.5,78.45,stop,-1.0,1,risk_on,2.5,0.882,,24.81,-0.97,0,72.6,False,0.0,14.1,8.05,5.0,27.15,1.0,1.0,23.95,speculative
SO,2025-02-07,2025-02-14,momentum,65.0,79.94,78.74,83.24,2.75,83.24,target,2.75,5,neutral,2.75,0.85,,22.84,3.4,6,72.6,False,12.5,19.5,14.12,10.0,56.12,1.0,1.0,47.7,speculative
SO,2025-05-07,2025-05-12,momentum,47.0,87.74,86.25,91.84,2.75,86.25,stop,-1.0,3,neutral,2.75,0.77,,9.86,7.938,1,72.6,False,12.5,14.1,10.0,7.0,43.6,1.0,1.0,33.57,speculative
SO,2025-05-20,2025-06-10,momentum,40.0,85.76,84.26,89.9,2.75,86.47,time,0.476,14,risk_on,2.5,0.885,,14.4,9.511,0,72.6,False,12.5,12.0,10.0,5.0,39.5,1.0,1.0,34.96,speculative
SO,2025-09-05,2025-09-08,reversion,50.0,89.58,88.71,91.76,2.5,88.71,stop,-1.0,1,risk_on,2.5,0.95,,16.2,-3.652,0,72.6,False,0.0,15.0,3.69,5.0,23.69,1.0,1.0,22.51,speculative
SO,2025-09-22,2025-09-24,momentum,52.0,89.67,88.9,91.81,2.75,91.81,target,2.744,2,risk_on,2.5,0.894,,18.55,1.996,0,72.6,False,12.5,15.6,9.02,5.0,42.12,1.0,1.0,37.66,speculative
SO,2025-10-28,2025-10-29,reversion,62.0,91.66,90.74,93.96,2.5,90.74,stop,-1.0,1,risk_on,2.5,0.889,,25.04,-1.134,2,72.6,False,0.0,18.6,8.14,9.0,35.74,1.0,1.0,31.77,speculative
SO,2026-04-21,2026-04-22,reversion,62.0,91.17,90.76,92.17,2.5,92.17,target,2.5,1,risk_on,2.5,0.871,,18.16,1.162,0,72.6,False,0.0,18.6,7.13,5.0,30.73,1.0,1.0,26.77,speculative
SO,2026-05-07,2026-05-18,reversion,42.0,91.67,90.8,93.84,2.5,93.84,target,2.494,7,risk_on,2.5,0.891,,17.26,-7.308,2,72.6,False,0.0,12.6,4.29,9.0,25.89,1.0,1.0,23.07,speculative
EXC,2023-05-01,2023-05-03,momentum,45.0,38.4,37.89,39.82,2.75,37.89,stop,-1.0,2,risk_on,2.5,0.901,,8.96,25.315,0,95.0,False,12.5,13.5,10.0,5.0,41.0,1.0,1.0,36.94,speculative
EXC,2023-06-15,2023-07-07,momentum,44.57,36.22,35.65,37.77,2.75,36.94,time,1.262,14,risk_on,2.5,0.921,,23.13,31.884,4,95.0,False,12.5,13.37,17.42,10.0,53.29,1.0,1.0,49.08,speculative
EXC,2023-10-11,2023-10-13,momentum,67.71,35.25,34.75,36.64,2.75,36.64,target,2.78,2,neutral,2.75,0.831,,27.06,1.98,1,95.0,True,12.5,20.31,12.86,7.0,52.67,1.0,0.7,30.64,speculative
EXC,2023-12-14,2023-12-15,breakout,45.0,34.81,34.4,36.02,3.0,34.4,stop,-1.0,1,risk_on,2.5,0.95,,10.56,-6.221,2,95.0,False,25.0,13.5,0.0,9.0,47.5,1.0,1.0,45.12,speculative
EXC,2024-03-19,2024-04-09,momentum,48.86,34.03,33.61,35.19,2.75,35.19,target,2.762,14,risk_on,2.5,0.875,,29.17,1.042,0,95.0,False,12.5,14.66,11.77,5.0,43.93,1.0,1.0,38.44,speculative
EXC,2024-05-08,2024-05-29,momentum,45.0,34.98,34.31,36.67,2.5,34.31,stop,-1.0,14,risk_on,2.5,0.925,,12.83,34.474,0,95.0,False,0.0,13.5,10.0,5.0,28.5,1.0,1.0,26.36,speculative
EXC,2024-08-30,2024-09-04,momentum,50.0,35.87,35.42,37.09,2.75,37.09,target,2.773,2,neutral,2.75,0.847,,51.48,2.012,0,95.0,False,12.5,15.0,14.02,5.0,46.52,1.0,1.0,39.4,speculative
EXC,2024-11-07,2024-11-15,reversion,62.0,36.08,35.61,37.25,2.5,37.25,target,2.489,6,risk_on,2.5,0.88,,27.7,-14.206,0,95.0,False,0.0,18.6,9.14,5.0,32.74,1.0,1.0,28.81,speculative
EXC,2024-12-04,2024-12-10,reversion,47.0,36.21,35.75,37.38,2.5,35.75,stop,-1.0,4,risk_on,2.5,0.902,,18.01,11.124,2,95.0,False,0.0,14.1,14.72,9.0,37.82,1.0,1.0,34.11,speculative
EXC,2025-06-06,2025-06-09,reversion,47.0,41.52,41.07,42.66,2.5,41.07,stop,-1.0,1,risk_on,2.5,0.886,,27.03,9.953,2,95.0,False,0.0,14.1,18.89,9.0,41.99,1.0,1.0,37.2,speculative
EXC,2025-08-29,2025-09-02,reversion,50.0,42.93,42.64,43.67,2.5,42.64,stop,-1.0,1,risk_on,2.5,0.95,,14.84,-6.791,1,95.0,False,0.0,15.0,0.0,7.0,22.0,1.0,1.0,20.9,speculative
EXC,2025-09-09,2025-09-18,reversion,62.0,42.35,41.86,43.58,2.5,41.86,stop,-1.0,7,risk_on,2.5,0.95,,18.31,-8.564,0,95.0,False,0.0,18.6,4.89,5.0,28.49,1.0,1.0,27.07,speculative
EXC,2025-10-27,2025-10-29,momentum,70.0,46.99,46.36,48.69,2.75,46.36,stop,-1.0,2,risk_on,2.5,0.892,,36.6,14.187,0,95.0,False,12.5,21.0,20.0,5.0,58.5,1.0,1.0,52.18,speculative
EXC,2025-11-26,2025-12-02,momentum,55.0,45.64,44.81,47.8,2.6,44.81,stop,-1.0,3,risk_on,2.5,0.898,,14.48,-13.755,3,95.0,False,5.0,16.5,0.0,10.0,31.5,1.0,1.0,28.29,speculative
EXC,2026-04-21,2026-04-30,reversion,62.0,46.27,45.53,48.11,2.5,45.99,time,-0.378,7,risk_on,2.5,0.871,,18.93,3.962,0,95.0,False,0.0,18.6,13.17,5.0,36.77,1.0,1.0,32.03,speculative
OKLO,2023-05-04,2023-05-08,momentum,50.0,10.26,10.22,10.36,2.75,10.36,target,2.5,2,neutral,2.75,0.834,,56.79,48.369,0,54.6,False,12.5,15.0,20.0,2.43,49.93,1.0,1.0,41.64,speculative
OKLO,2023-07-13,2023-07-24,reversion,62.0,10.36,10.28,10.56,2.5,10.32,time,-0.5,7,risk_on,2.5,0.917,,26.61,-45.221,0,54.6,False,0.0,18.6,8.73,2.43,29.76,1.0,1.0,27.29,speculative
OKLO,2023-07-31,2023-08-09,reversion,62.0,10.33,10.3,10.41,2.5,10.33,time,-0.0,7,risk_on,2.5,0.937,,26.1,-80.75,0,54.6,False,0.0,18.6,8.54,2.43,29.57,1.0,1.0,27.71,speculative
OKLO,2024-05-10,2024-05-13,breakout,45.0,8.45,7.77,10.49,3.0,10.49,target,3.0,1,risk_on,2.5,0.925,,51.59,-208.522,4,54.6,False,25.0,13.5,10.0,7.43,55.93,1.0,1.0,51.74,speculative
OKLO,2024-12-06,2024-12-10,momentum,50.0,21.48,19.58,26.7,2.75,19.58,stop,-1.0,2,risk_on,2.5,0.914,,27.78,-36.475,0,54.6,False,12.5,15.0,9.17,2.43,39.1,1.0,1.0,35.74,speculative
OKLO,2025-02-19,2025-02-20,momentum,61.71,49.76,44.28,63.56,2.52,44.28,stop,-1.0,1,risk_on,2.5,0.871,,35.14,94.647,2,54.6,False,1.0,18.51,20.0,6.43,45.94,1.0,1.0,40.01,speculative
OKLO,2025-03-24,2025-03-26,momentum,63.43,28.12,26.48,32.63,2.75,26.48,stop,-1.0,2,neutral,2.75,0.761,,20.42,-12.46,3,54.6,True,12.5,19.03,6.1,7.43,45.06,1.0,0.7,24.0,speculative
OKLO,2025-06-30,2025-07-01,momentum,54.86,57.07,52.12,70.67,2.75,52.12,stop,-1.0,1,risk_on,2.5,0.892,,44.63,-28.475,1,54.6,False,12.5,16.46,10.0,4.43,43.39,1.0,1.0,38.7,speculative
OKLO,2025-07-10,2025-07-17,momentum,77.0,54.67,50.08,67.31,2.75,67.31,target,2.754,5,risk_on,2.5,0.926,,39.42,-27.288,1,54.6,False,12.5,23.1,10.0,4.43,50.03,1.0,1.0,46.33,speculative
OKLO,2025-08-25,2025-09-15,momentum,44.0,70.25,64.94,84.85,2.75,84.85,target,2.75,14,risk_on,2.5,0.937,,21.06,-4.662,1,54.6,False,12.5,13.2,6.46,4.43,36.59,1.0,1.0,34.28,speculative
OKLO,2025-12-04,2025-12-12,momentum,80.0,96.72,90.17,114.73,2.75,90.17,stop,-1.0,6,risk_on,2.5,0.931,,22.72,-3.969,2,54.6,True,12.5,24.0,7.27,6.43,50.2,1.0,0.7,32.72,speculative
OKLO,2026-01-06,2026-01-07,momentum,52.0,83.35,78.13,97.7,2.75,97.7,target,2.749,1,risk_on,2.5,0.928,,20.56,-0.21,0,54.6,True,12.5,15.6,6.18,2.43,36.71,1.0,0.7,23.85,speculative
OKLO,2026-01-28,2026-01-30,momentum,45.0,89.8,82.5,109.43,2.69,82.5,stop,-1.0,2,risk_on,2.5,0.916,,17.5,-3.825,0,54.6,True,9.5,13.5,4.43,2.43,29.86,1.0,0.7,19.15,speculative
SMR,2023-05-23,2023-05-26,momentum,56.57,8.16,7.8,9.16,2.75,7.8,stop,-1.0,3,risk_on,2.5,0.923,,18.0,0.441,1,51.9,True,12.5,16.97,5.6,3.98,39.05,1.0,0.7,25.23,speculative
SMR,2023-10-10,2023-10-18,momentum,40.2,5.28,5.01,6.01,2.75,5.01,stop,-1.0,6,neutral,2.75,0.788,,23.59,6.296,1,51.9,True,12.5,12.06,17.6,3.98,46.14,1.0,0.7,25.45,speculative
SMR,2024-05-08,2024-05-14,momentum,64.0,5.82,5.3,7.23,2.73,7.23,target,2.712,4,risk_on,2.5,0.925,,20.62,-5.967,1,51.9,False,11.5,19.2,6.21,3.98,40.89,1.0,1.0,37.82,speculative
SMR,2025-01-06,2025-01-08,momentum,60.0,20.47,18.65,25.48,2.75,18.65,stop,-1.0,2,neutral,2.75,0.827,,17.6,11.703,0,51.9,True,12.5,18.0,14.49,1.98,46.97,1.0,0.7,27.19,speculative
SMR,2025-01-27,2025-01-31,breakout,45.0,20.27,18.13,26.69,3.0,26.69,target,3.0,4,risk_on,2.5,0.86,,19.99,34.14,0,51.9,False,25.0,13.5,15.85,1.98,56.33,1.0,1.0,48.44,speculative
SMR,2025-06-26,2025-07-02,momentum,48.86,38.78,35.02,48.2,2.5,35.02,stop,-1.0,4,risk_on,2.5,0.894,,43.83,-101.021,0,51.9,False,0.0,14.66,10.0,1.98,26.64,1.0,1.0,23.82,speculative
SMR,2025-07-11,2025-07-16,momentum,50.0,36.56,33.63,44.45,2.69,44.45,target,2.693,3,risk_on,2.5,0.89,,33.42,-101.194,0,51.9,False,9.5,15.0,10.0,1.98,36.48,1.0,1.0,32.47,speculative
SMR,2025-08-13,2025-08-14,reversion,47.0,37.3,35.32,42.26,2.5,35.32,stop,-1.0,1,risk_on,2.5,0.928,,27.83,-152.106,0,51.9,False,0.0,14.1,9.19,1.98,25.27,1.0,1.0,23.45,speculative
SMR,2025-09-03,2025-09-08,momentum,52.0,36.9,34.42,43.72,2.75,34.42,stop,-1.0,3,risk_on,2.5,0.91,,21.53,-198.706,0,51.9,True,12.5,15.6,6.73,1.98,36.81,1.0,0.7,23.45,speculative
SMR,2025-09-15,2025-09-19,momentum,52.0,36.32,33.75,43.39,2.75,43.39,target,2.751,4,risk_on,2.5,0.906,,14.96,-59.588,1,51.9,True,12.5,15.6,0.0,3.98,32.08,1.0,0.7,20.35,speculative
SMR,2025-10-02,2025-10-13,momentum,45.0,38.36,35.25,46.27,2.54,46.27,target,2.543,7,risk_on,2.5,0.89,,17.87,27.063,0,51.9,False,2.0,13.5,14.64,1.98,32.12,1.0,1.0,28.59,speculative
SMR,2025-10-28,2025-11-04,momentum,64.0,40.21,36.01,51.74,2.74,36.01,stop,-1.0,5,risk_on,2.5,0.889,,19.09,-177.232,1,51.9,True,12.0,19.2,5.34,3.98,40.52,1.0,0.7,25.22,speculative
BWXT,2023-04-12,2023-05-02,momentum,47.0,61.18,60.17,63.9,2.71,62.4,time,1.225,14,risk_on,2.5,0.893,,16.08,86.086,1,95.0,False,10.5,14.1,13.62,7.0,45.22,1.0,1.0,40.38,speculative
BWXT,2023-05-26,2023-05-30,reversion,62.0,60.06,59.68,61.0,2.5,59.68,stop,-1.0,1,risk_on,2.5,0.917,,20.06,-23.046,0,95.0,False,0.0,18.6,5.89,5.0,29.49,1.0,1.0,27.04,speculative
BWXT,2023-06-07,2023-06-12,momentum,44.0,61.87,61.04,64.15,2.75,64.15,target,2.747,3,risk_on,2.5,0.946,,20.25,-59.319,1,95.0,False,12.5,13.2,6.0,7.0,38.7,1.0,1.0,36.61,speculative
BWXT,2023-07-13,2023-07-14,momentum,61.71,69.0,68.26,71.03,2.75,68.26,stop,-1.0,1,risk_on,2.5,0.917,,33.19,347.202,4,95.0,False,12.5,18.51,20.0,10.0,61.01,1.0,1.0,55.95,medium
BWXT,2023-12-01,2023-12-04,momentum,40.0,76.34,75.06,79.56,2.51,79.56,target,2.516,1,risk_on,2.5,0.934,,16.53,-0.652,0,95.0,False,0.5,12.0,3.87,5.0,21.37,1.0,1.0,19.96,speculative
BWXT,2023-12-20,2023-12-21,reversion,50.0,74.67,74.32,75.56,2.5,75.56,target,2.472,1,risk_on,2.5,0.95,,19.91,-14.642,0,95.0,False,0.0,15.0,5.81,5.0,25.81,1.0,1.0,24.52,speculative
BWXT,2023-12-29,2024-01-03,reversion,50.0,75.23,74.37,77.39,2.5,74.37,stop,-1.0,2,risk_on,2.5,0.95,,16.11,-12.836,0,95.0,False,0.0,15.0,3.63,5.0,23.63,1.0,1.0,22.45,speculative
BWXT,2024-01-10,2024-01-12,momentum,40.0,75.22,74.25,77.89,2.75,77.89,target,2.753,2,risk_on,2.5,0.926,,16.11,-14.265,0,95.0,False,12.5,12.0,3.63,5.0,33.13,1.0,1.0,30.68,speculative
BWXT,2024-04-04,2024-04-08,momentum,44.57,99.6,98.07,103.79,2.75,98.07,stop,-1.0,2,neutral,2.75,0.792,,39.85,-3.006,4,95.0,False,12.5,13.37,10.0,10.0,45.87,1.0,1.0,36.33,speculative
BWXT,2024-04-26,2024-04-29,momentum,64.0,92.84,92.37,94.12,2.75,94.12,target,2.723,1,neutral,2.75,0.833,,30.36,-12.325,1,95.0,False,12.5,19.2,10.0,7.0,48.7,1.0,1.0,40.57,speculative
BWXT,2024-05-23,2024-05-24,reversion,47.0,86.39,85.74,88.02,2.5,88.02,target,2.508,1,risk_on,2.5,0.914,,27.66,-9.686,2,95.0,False,0.0,14.1,9.12,9.0,32.22,1.0,1.0,29.45,speculative
BWXT,2024-06-05,2024-06-11,momentum,43.71,88.44,86.9,92.67,2.75,86.9,stop,-1.0,4,risk_on,2.5,0.9,,21.44,-0.561,1,95.0,False,12.5,13.11,6.68,7.0,39.29,1.0,1.0,35.36,speculative
BWXT,2024-07-09,2024-07-12,momentum,50.57,93.24,91.69,97.34,2.66,97.34,target,2.662,3,risk_on,2.5,0.896,,21.46,13.667,3,95.0,False,8.0,15.17,16.69,10.0,49.86,1.0,1.0,44.67,speculative
BWXT,2024-08-14,2024-08-29,momentum,43.71,95.45,93.24,101.56,2.75,101.56,target,2.752,11,neutral,2.75,0.822,,18.05,-20.263,1,95.0,False,12.5,13.11,4.74,7.0,37.35,1.0,1.0,30.7,speculative
BWXT,2024-11-01,2024-11-04,momentum,44.57,121.7,119.49,127.77,2.75,119.49,stop,-1.0,1,neutral,2.75,0.773,,46.89,-7.351,2,95.0,False,12.5,13.37,10.0,9.0,44.87,1.0,1.0,34.68,speculative
BWXT,2024-12-04,2024-12-06,momentum,70.0,128.75,125.84,136.75,2.75,125.84,stop,-1.0,2,risk_on,2.5,0.902,,27.97,4.518,0,95.0,False,12.5,21.0,18.28,5.0,56.78,1.0,1.0,51.22,speculative
BWXT,2025-01-15,2025-01-17,momentum,70.0,114.47,112.05,121.13,2.75,121.13,target,2.752,2,neutral,2.75,0.838,,23.01,1.894,0,95.0,False,12.5,21.0,11.17,5.0,49.67,1.0,1.0,41.62,speculative
BWXT,2025-01-27,2025-01-28,breakout,45.0,110.3,109.86,111.64,3.0,109.86,stop,-1.0,1,risk_on,2.5,0.86,,25.92,15.566,1,95.0,False,25.0,13.5,18.47,7.0,63.97,1.0,1.0,55.01,medium
BWXT,2025-07-02,2025-07-08,momentum,48.86,140.49,136.93,149.93,2.65,136.93,stop,-1.0,3,risk_on,2.5,0.9,,43.84,17.261,0,95.0,False,7.5,14.66,20.0,5.0,47.16,1.0,1.0,42.44,speculative
BWXT,2025-08-18,2025-08-19,momentum,54.86,172.27,169.5,179.9,2.75,169.5,stop,-1.0,1,risk_on,2.5,0.924,,39.21,21.506,1,95.0,False,12.5,16.46,20.0,7.0,55.96,1.0,1.0,51.71,speculative
BWXT,2025-08-26,2025-08-29,momentum,77.0,165.75,161.0,178.53,2.69,161.0,stop,-1.0,3,risk_on,2.5,0.942,,33.47,4.114,1,95.0,False,9.5,23.1,18.23,7.0,57.83,1.0,1.0,54.48,speculative
BWXT,2025-09-08,2025-09-16,momentum,57.0,162.89,158.43,174.42,2.58,174.42,target,2.585,6,risk_on,2.5,0.95,,25.38,-6.318,1,95.0,False,4.0,17.1,8.27,7.0,36.37,1.0,1.0,34.55,speculative
BWXT,2025-11-05,2025-11-06,breakout,45.0,197.3,190.21,218.57,3.0,190.21,stop,-1.0,1,neutral,2.75,0.841,,27.02,-6.116,1,95.0,False,25.0,13.5,8.88,7.0,54.38,1.0,1.0,45.73,speculative
BWXT,2025-12-22,2026-01-05,momentum,50.57,174.76,170.47,186.57,2.75,186.57,target,2.753,8,risk_on,2.5,0.943,,20.46,5.31,0,95.0,False,12.5,15.17,16.12,5.0,48.79,1.0,1.0,46.01,speculative
BWXT,2026-01-27,2026-02-04,momentum,70.0,207.34,199.79,226.31,2.51,199.79,stop,-1.0,6,risk_on,2.5,0.917,,28.5,7.069,0,95.0,False,0.5,21.0,19.44,5.0,45.94,1.0,1.0,42.13,speculative
BWXT,2026-05-18,2026-05-19,reversion,40.0,201.67,196.56,214.45,2.5,196.56,stop,-1.0,1,risk_on,2.5,0.862,,27.77,3.765,0,95.0,False,0.0,12.0,16.69,5.0,33.69,1.0,1.0,29.04,speculative
CCJ,2023-04-13,2023-04-28,momentum,72.0,25.45,24.67,27.43,2.54,27.43,target,2.538,11,risk_on,2.5,0.898,,19.14,6.892,2,68.0,True,2.0,21.6,15.37,8.67,47.64,1.0,0.7,29.95,speculative
CCJ,2023-05-18,2023-05-30,momentum,48.86,27.26,26.62,29.02,2.75,26.62,stop,-1.0,7,risk_on,2.5,0.909,,22.21,-2.553,0,68.0,False,12.5,14.66,7.08,4.67,38.91,1.0,1.0,35.37,speculative
CCJ,2023-07-10,2023-07-13,momentum,50.0,30.04,29.09,32.42,2.5,32.42,target,2.505,3,risk_on,2.5,0.907,,23.92,0.249,0,68.0,False,0.0,15.0,8.22,4.67,27.89,1.0,1.0,25.3,speculative
CCJ,2023-10-17,2023-10-25,momentum,57.0,36.88,35.97,39.38,2.75,39.38,target,2.747,6,neutral,2.75,0.831,,22.63,-7.868,0,68.0,False,12.5,17.1,7.24,4.67,41.51,1.0,1.0,34.49,speculative
CCJ,2023-12-01,2023-12-19,momentum,65.0,44.81,43.7,47.84,2.75,43.7,stop,-1.0,12,risk_on,2.5,0.934,,25.13,5.351,0,68.0,False,12.5,19.5,18.17,4.67,54.84,1.0,1.0,51.22,speculative
CCJ,2024-01-03,2024-01-09,reversion,47.0,41.35,40.69,43.01,2.5,43.01,target,2.515,4,risk_on,2.5,0.897,,20.37,-12.961,0,68.0,False,0.0,14.1,6.07,4.67,24.84,1.0,1.0,22.28,speculative
CCJ,2024-01-26,2024-01-29,momentum,50.57,46.51,45.29,49.84,2.75,45.29,stop,-1.0,1,risk_on,2.5,0.89,,21.89,-5.852,3,68.0,False,12.5,15.17,6.94,9.67,44.28,1.0,1.0,39.41,speculative
CCJ,2024-02-12,2024-02-13,reversion,47.0,43.47,42.54,45.8,2.5,42.54,stop,-1.0,1,risk_on,2.5,0.89,,20.4,-14.742,1,68.0,False,0.0,14.1,6.09,6.67,26.86,1.0,1.0,23.91,speculative
